1558	0.9888
1559	0.9888
1560	0.9888
1561	0.9888
1562	0.9888
1563	0.9888
1564	0.9887
1565	0.9888
1566	0.9887
1567	0.9888
1568	0.9888
1569	0.9888
1570	0.9888
1571	0.9888
1572	0.9888
1573	0.9888
1574	0.9888
1575	0.9888
1576	0.9888
1577	0.9888
1578	0.9888
1579	0.9888
1580	0.9888
1581	0.9888
1582	0.9888
1583	0.9888
1584	0.9887
1585	0.9888
1586	0.9888
1587	0.9887
1588	0.9887
1589	0.9887
1590	0.9887
1591	0.9887
1592	0.9887
1593	0.9887
1594	0.9887
1595	0.9887
1596	0.9886
1597	0.9887
1598	0.9886
1599	0.9887
1600	0.9886
1601	0.9886
1602	0.9886
1603	0.9886
1604	0.9886
1605	0.9886
1606	0.9885
1607	0.9885
1608	0.9885
1609	0.9885
1610	0.9884
1611	0.9884
1612	0.9884
1613	0.9884
1614	0.9884
1615	0.9884
1616	0.9883
1617	0.9883
1618	0.9883
1619	0.9883
1620	0.9882
1621	0.9882
1622	0.9882
1623	0.9882
1624	0.9881
1625	0.9881
1626	0.9881
1627	0.9880
1628	0.9880
1629	0.9880
1630	0.9880
1631	0.9879
1632	0.9879
1633	0.9879
1634	0.9879
1635	0.9879
1636	0.9878
1637	0.9878
1638	0.9878
1639	0.9877
1640	0.9877
1641	0.9877
1642	0.9877
1643	0.9876
1644	0.9876
1645	0.9875
1646	0.9875
1647	0.9875
1648	0.9875
1649	0.9874
1650	0.9874
1651	0.9874
1652	0.9874
1653	0.9873
1654	0.9873
1655	0.9873
1656	0.9872
1657	0.9872
1658	0.9872
1659	0.9871
1660	0.9871
1661	0.9871
1662	0.9871
1663	0.9870
1664	0.9870
1665	0.9870
1666	0.9869
1667	0.9869
1668	0.9869
1669	0.9869
1670	0.9868
1671	0.9868
1672	0.9868
1673	0.9867
1674	0.9867
1675	0.9867
1676	0.9866
1677	0.9866
1678	0.9866
1679	0.9865
1680	0.9865
1681	0.9865
1682	0.9864
1683	0.9864
1684	0.9864
1685	0.9863
1686	0.9863
1687	0.9863
1688	0.9863
1689	0.9862
1690	0.9862
1691	0.9862
1692	0.9862
1693	0.9861
1694	0.9861
1695	0.9861
1696	0.9860
1697	0.9860
1698	0.9860
1699	0.9860
1700	0.9860
1701	0.9859
1702	0.9859
1703	0.9859
1704	0.9859
1705	0.9859
1706	0.9859
1707	0.9858
1708	0.9858
1709	0.9858
1710	0.9858
1711	0.9858
1712	0.9858
1713	0.9858
1714	0.9858
1715	0.9858
1716	0.9858
1717	0.9858
1718	0.9858
1719	0.9857
1720	0.9857
1721	0.9857
1722	0.9857
1723	0.9857
1724	0.9858
1725	0.9858
1726	0.9858
1727	0.9858
1728	0.9858
1729	0.9858
1730	0.9858
1731	0.9858
1732	0.9858
1733	0.9858
1734	0.9858
1735	0.9858
1736	0.9859
1737	0.9859
1738	0.9859
1739	0.9859
1740	0.9859
1741	0.9859
1742	0.9859
1743	0.9859
1744	0.9859
1745	0.9859
1746	0.9860
1747	0.9860
1748	0.9860
1749	0.9860
1750	0.9860
1751	0.9860
1752	0.9860
1753	0.9860
1754	0.9860
1755	0.9860
1756	0.9861
1757	0.9861
1758	0.9861
1759	0.9860
1760	0.9860
1761	0.9860
1762	0.9860
